,index,nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,non_concerne
103189,104075,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30985,30985,"Narbonne Sud, France",Station dédiée à la recharge rapide,"G La Galerie - Narbonne - Route de Perpignan, 11100 Narbonne",11262,"[2.98221435, 43.1618704]",21,FRSTLE0DOI1O,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50039008307099,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.98221435,43.1618704,11100,Narbonne,True,True,False
103190,104076,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30985,30985,"Narbonne Sud, France",Station dédiée à la recharge rapide,"G La Galerie - Narbonne - Route de Perpignan, 11100 Narbonne",11262,"[2.98221435, 43.1618704]",21,FRSTLE0DOI1P,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50039008307099,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.98221435,43.1618704,11100,Narbonne,True,True,False
103191,104077,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30985,30985,"Narbonne Sud, France",Station dédiée à la recharge rapide,"G La Galerie - Narbonne - Route de Perpignan, 11100 Narbonne",11262,"[2.98221435, 43.1618704]",21,FRSTLE0DOI1Q,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50039008307099,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.98221435,43.1618704,11100,Narbonne,True,True,False
103192,104078,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30985,30985,"Narbonne Sud, France",Station dédiée à la recharge rapide,"G La Galerie - Narbonne - Route de Perpignan, 11100 Narbonne",11262,"[2.98221435, 43.1618704]",21,FRSTLE0DOI1R,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50039008307099,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.98221435,43.1618704,11100,Narbonne,True,True,False
103193,104079,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30985,30985,"Narbonne Sud, France",Station dédiée à la recharge rapide,"G La Galerie - Narbonne - Route de Perpignan, 11100 Narbonne",11262,"[2.98221435, 43.1618704]",21,FRSTLE0DOI1S,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50039008307099,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.98221435,43.1618704,11100,Narbonne,True,True,False
103194,104080,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30985,30985,"Narbonne Sud, France",Station dédiée à la recharge rapide,"G La Galerie - Narbonne - Route de Perpignan, 11100 Narbonne",11262,"[2.98221435, 43.1618704]",21,FRSTLE0DOI1T,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50039008307099,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.98221435,43.1618704,11100,Narbonne,True,True,False
103195,104081,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30985,30985,"Narbonne Sud, France",Station dédiée à la recharge rapide,"G La Galerie - Narbonne - Route de Perpignan, 11100 Narbonne",11262,"[2.98221435, 43.1618704]",21,FRSTLE0DOI1U,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50039008307099,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.98221435,43.1618704,11100,Narbonne,True,True,False
103196,104082,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30985,30985,"Narbonne Sud, France",Station dédiée à la recharge rapide,"G La Galerie - Narbonne - Route de Perpignan, 11100 Narbonne",11262,"[2.98221435, 43.1618704]",21,FRSTLE0DOI1V,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50039008307099,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.98221435,43.1618704,11100,Narbonne,True,True,False
103197,104083,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34043,34043,"Niort, France - Chauray",Station dédiée à la recharge rapide,"Casino Niort Chauray - Route de Paris, 79180 Chauray",79081,"[-0.384126, 46.340231]",9,FRSTLE0DOI1W,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,289979EC1,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.384126,46.340231,79180,Chauray,True,True,False
103198,104084,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34043,34043,"Niort, France - Chauray",Station dédiée à la recharge rapide,"Casino Niort Chauray - Route de Paris, 79180 Chauray",79081,"[-0.384126, 46.340231]",9,FRSTLE0DOI1X,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,289979EC1,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.384126,46.340231,79180,Chauray,True,True,False
103199,104085,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34043,34043,"Niort, France - Chauray",Station dédiée à la recharge rapide,"Casino Niort Chauray - Route de Paris, 79180 Chauray",79081,"[-0.384126, 46.340231]",9,FRSTLE0DOI1Y,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,289979EC1,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.384126,46.340231,79180,Chauray,True,True,False
103200,104086,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34043,34043,"Niort, France - Chauray",Station dédiée à la recharge rapide,"Casino Niort Chauray - Route de Paris, 79180 Chauray",79081,"[-0.384126, 46.340231]",9,FRSTLE0DOI1Z,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,289979EC1,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.384126,46.340231,79180,Chauray,True,True,False
103201,104087,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34043,34043,"Niort, France - Chauray",Station dédiée à la recharge rapide,"Casino Niort Chauray - Route de Paris, 79180 Chauray",79081,"[-0.384126, 46.340231]",9,FRSTLE0DOI20,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,289979EC1,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.384126,46.340231,79180,Chauray,True,True,False
103202,104088,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34043,34043,"Niort, France - Chauray",Station dédiée à la recharge rapide,"Casino Niort Chauray - Route de Paris, 79180 Chauray",79081,"[-0.384126, 46.340231]",9,FRSTLE0DOI21,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,289979EC1,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.384126,46.340231,79180,Chauray,True,True,False
103203,104089,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34043,34043,"Niort, France - Chauray",Station dédiée à la recharge rapide,"Casino Niort Chauray - Route de Paris, 79180 Chauray",79081,"[-0.384126, 46.340231]",9,FRSTLE0DOI22,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,289979EC1,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.384126,46.340231,79180,Chauray,True,True,False
103204,104090,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP34043,34043,"Niort, France - Chauray",Station dédiée à la recharge rapide,"Casino Niort Chauray - Route de Paris, 79180 Chauray",79081,"[-0.384126, 46.340231]",9,FRSTLE0DOI23,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,289979EC1,2023-12-21,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-0.384126,46.340231,79180,Chauray,True,True,False
103205,104091,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30031,30031,"Rennes Cleunay, France",Station dédiée à la recharge rapide,"CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes",35238,"[-1.71382444,48.10360018]",21,FRSTLE0DXYN7,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,5000341049269,2023-07-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-1.71382444,48.10360018,,Rennes,True,True,False
103206,104092,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP27522,27522,"Riom, France",Station dédiée à la recharge rapide,"Hôtel Ibis RIOM, Rue Louis Amstrong, 63200 Riom",63300,"[3.13771866,45.89611779]",22,FRSTLE0DY5GQ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50030907543660,2023-07-07,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,3.13771866,45.89611779,63200,Riom,True,True,False
103207,104093,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29581,29581,"Morlaix, France",Station dédiée à la recharge rapide,"65 Bd Saint-Martin, 29600 Saint-Martin-des-Champs",29254,"[-3.85318, 48.57439]",9,FRSTLE0DY5PZ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50085609977869,2024-01-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-3.85318,48.57439,29600,Saint-Martin-des-Champs,True,True,False
103208,104094,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30140,30140,"Mandelieu-la-Napoule, France",Station dédiée à la recharge rapide,"791 Av. de Frejus, 06210 Mandelieu-la-Napoule ",06079,"[6.933019,43.533651]",32,FRSTLE0DY5QW,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50060283810304,2023-06-29,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,6.933019,43.533651,06210,Mandelieu-la-Napoule,True,True,False
103209,104095,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30329,30329,"Loudéac, France",Station dédiée à la recharge rapide,"Super U Loudéac - Rue Daniel Gemy, 22600 Loudéac",22136,"[-2.75798146, 48.19322354]",18,FRSTLE0DY5RB,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50090530185444,2023-12-12,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-2.75798146,48.19322354,22600,Loudéac,True,True,False
103210,104096,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30400,30400,"Megève, France",Station dédiée à la recharge rapide,"271 Route de Sallanches, 74120 Megève",74173,"[6.6309302,45.8723553]",11,FRSTLE0DY5RG,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50067521420399,2022-12-13,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,6.6309302,45.8723553,74120,Megève,False,True,False
103211,104097,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP30951,30951,"Montmarault, France",Station dédiée à la recharge rapide,"Aire de Montmarault - 40 Allée de la Pause, 03390 Sazeret",03270,"[2.97554054, 46.33082359]",17,FRSTLE0DY5RM,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50057244388439,2023-12-06,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.97554054,46.33082359,03390,Sazeret,True,True,False
103212,104098,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29581,29581,"Morlaix, France",Station dédiée à la recharge rapide,"65 Bd Saint-Martin, 29600 Saint-Martin-des-Champs",29254,"[-3.85318, 48.57439]",9,FRSTLE0DZ67G,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50085609977869,2024-01-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-3.85318,48.57439,29600,Saint-Martin-des-Champs,True,True,False
103213,104099,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29581,29581,"Morlaix, France",Station dédiée à la recharge rapide,"65 Bd Saint-Martin, 29600 Saint-Martin-des-Champs",29254,"[-3.85318, 48.57439]",9,FRSTLE0DZ67H,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50085609977869,2024-01-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-3.85318,48.57439,29600,Saint-Martin-des-Champs,True,True,False
103214,104100,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29581,29581,"Morlaix, France",Station dédiée à la recharge rapide,"65 Bd Saint-Martin, 29600 Saint-Martin-des-Champs",29254,"[-3.85318, 48.57439]",9,FRSTLE0DZ67I,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50085609977869,2024-01-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-3.85318,48.57439,29600,Saint-Martin-des-Champs,True,True,False
103215,104101,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29581,29581,"Morlaix, France",Station dédiée à la recharge rapide,"65 Bd Saint-Martin, 29600 Saint-Martin-des-Champs",29254,"[-3.85318, 48.57439]",9,FRSTLE0DZ67J,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50085609977869,2024-01-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-3.85318,48.57439,29600,Saint-Martin-des-Champs,True,True,False
103216,104102,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29581,29581,"Morlaix, France",Station dédiée à la recharge rapide,"65 Bd Saint-Martin, 29600 Saint-Martin-des-Champs",29254,"[-3.85318, 48.57439]",9,FRSTLE0DZ67K,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50085609977869,2024-01-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-3.85318,48.57439,29600,Saint-Martin-des-Champs,True,True,False
103217,104103,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29581,29581,"Morlaix, France",Station dédiée à la recharge rapide,"65 Bd Saint-Martin, 29600 Saint-Martin-des-Champs",29254,"[-3.85318, 48.57439]",9,FRSTLE0DZ67L,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50085609977869,2024-01-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,-3.85318,48.57439,29600,Saint-Martin-des-Champs,True,True,False
